R-HSA-416993;Trafficking of GluR2-containing AMPA receptors
R-HSA-5624138;Trafficking of myristoylated proteins to the cilium
R-HSA-75944;Transcription from mitochondrial promoters
R-HSA-1362277;Transcription of E2F targets under negative control by DREAM complex
R-HSA-1362300;Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1
R-HSA-167172;Transcription of the HIV genome
R-HSA-6781827;Transcription-Coupled Nucleotide Excision Repair (TC-NER)
R-HSA-69895;Transcriptional  activation of  cell cycle inhibitor p21 
R-HSA-8953750;Transcriptional Regulation by E2F6
R-HSA-3700989;Transcriptional Regulation by TP53
R-HSA-2151201;Transcriptional activation of mitochondrial biogenesis
R-HSA-69560;Transcriptional activation of p53 responsive genes  
R-HSA-2173793;Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
R-HSA-8878171;Transcriptional regulation by RUNX1
R-HSA-8878166;Transcriptional regulation by RUNX2
R-HSA-8878159;Transcriptional regulation by RUNX3
R-HSA-5578749;Transcriptional regulation by small RNAs
R-HSA-8864260;Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors
R-HSA-452723;Transcriptional regulation of pluripotent stem cells
R-HSA-381340;Transcriptional regulation of white adipocyte differentiation
R-HSA-166020;Transfer of LPS from LBP carrier to CD14
R-HSA-917977;Transferrin endocytosis and recycling
R-HSA-72766;Translation
R-HSA-72649;Translation initiation complex formation
R-HSA-110320;Translesion Synthesis by POLH
R-HSA-5656121;Translesion synthesis by POLI
R-HSA-5655862;Translesion synthesis by POLK
R-HSA-110312;Translesion synthesis by REV1
R-HSA-110313;Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
R-HSA-1445148;Translocation of GLUT4 to the plasma membrane
R-HSA-202430;Translocation of ZAP-70 to Immunological synapse
R-HSA-112315;Transmission across Chemical Synapses
R-HSA-112307;Transmission across Electrical Synapses 
R-HSA-174362;Transport and synthesis of PAPS
R-HSA-168874;Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus
R-HSA-72202;Transport of Mature Transcript to Cytoplasm
R-HSA-159231;Transport of Mature mRNA Derived from an Intronless Transcript
R-HSA-159236;Transport of Mature mRNA derived from an Intron-Containing Transcript
R-HSA-159234;Transport of Mature mRNAs Derived from Intronless Transcripts
R-HSA-168271;Transport of Ribonucleoproteins into the Host Nucleus
R-HSA-425366;Transport of bile salts and organic acids, metal ions and amine compounds
R-HSA-190827;Transport of connexins along the secretory pathway
R-HSA-190872;Transport of connexons to the plasma membrane
R-HSA-804914;Transport of fatty acids
R-HSA-159763;Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus
R-HSA-432030;Transport of glycerol from adipocytes to the liver by Aquaporins
R-HSA-425393;Transport of inorganic cations/anions and amino acids/oligopeptides
R-HSA-83936;Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane
R-HSA-727802;Transport of nucleotide sugars
R-HSA-879518;Transport of organic anions
R-HSA-382551;Transport of small molecules
R-HSA-159230;Transport of the SLBP Dependant Mature mRNA
R-HSA-159227;Transport of the SLBP independent Mature mRNA
R-HSA-425397;Transport of vitamins, nucleosides, and related molecules
R-HSA-948021;Transport to the Golgi and subsequent modification
R-HSA-75109;Triglyceride biosynthesis
R-HSA-163560;Triglyceride catabolism
R-HSA-8979227;Triglyceride metabolism
R-HSA-450513;Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA
R-HSA-5467348;Truncations of AMER1 destabilize the destruction complex
R-HSA-71240;Tryptophan catabolism
R-HSA-446107;Type I hemidesmosome assembly
R-HSA-427589;Type II Na+/Pi cotransporters
R-HSA-5689603;UCH proteinases
R-HSA-5602415;UNC93B1 deficiency - HSE
R-HSA-5689880;Ub-specific processing proteases
R-HSA-2142789;Ubiquinol biosynthesis
R-HSA-69601;Ubiquitin Mediated Degradation of Phosphorylated Cdc25A
R-HSA-75815;Ubiquitin-dependent degradation of Cyclin D
R-HSA-69229;Ubiquitin-dependent degradation of Cyclin D1
R-HSA-438066;Unblocking of NMDA receptor, glutamate binding and activation
R-HSA-162585;Uncoating of the HIV Virion
R-HSA-168336;Uncoating of the Influenza Virion
R-HSA-381119;Unfolded Protein Response (UPR)
R-HSA-176974;Unwinding of DNA
R-HSA-5339562;Uptake and actions of bacterial toxins
R-HSA-5210891;Uptake and function of anthrax toxins
R-HSA-5336415;Uptake and function of diphtheria toxin
R-HSA-70635;Urea cycle
R-HSA-77108;Utilization of Ketone Bodies
R-HSA-195399;VEGF binds to VEGFR leading to receptor dimerization
R-HSA-194313;VEGF ligand-receptor interactions
R-HSA-4420097;VEGFA-VEGFR2 Pathway
R-HSA-5218921;VEGFR2 mediated cell proliferation
R-HSA-5218920;VEGFR2 mediated vascular permeability
R-HSA-8866423;VLDL assembly
R-HSA-8964046;VLDL clearance
R-HSA-8866427;VLDLR internalisation and degradation
R-HSA-5619094;Variant SLC6A14 may confer susceptibility towards obesity
R-HSA-5619101;Variant SLC6A20 contributes towards hyperglycinuria (HG) and iminoglycinuria (IG)
R-HSA-5660686;Variant SLC6A20 contributes towards hyperglycinuria (HG) and iminoglycinuria (IG)
R-HSA-432040;Vasopressin regulates renal water homeostasis via Aquaporins
R-HSA-388479;Vasopressin-like receptors
R-HSA-5653656;Vesicle-mediated transport
R-HSA-180585;Vif-mediated degradation of APOBEC3G
R-HSA-168325;Viral Messenger RNA Synthesis
R-HSA-168330;Viral RNP Complexes in the Host Cell Nucleus
R-HSA-192823;Viral mRNA Translation
R-HSA-168268;Virus Assembly and Release
R-HSA-2187338;Visual phototransduction
R-HSA-196819;Vitamin B1 (thiamin) metabolism
R-HSA-196843;Vitamin B2 (riboflavin) metabolism
R-HSA-199220;Vitamin B5 (pantothenate) metabolism
R-HSA-196836;Vitamin C (ascorbate) metabolism
R-HSA-196791;Vitamin D (calciferol) metabolism
R-HSA-8877627;Vitamin E
R-HSA-211916;Vitamins
R-HSA-964975;Vitamins B6 activation to pyridoxal phosphate
R-HSA-1296072;Voltage gated Potassium channels
R-HSA-180897;Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization
R-HSA-180910;Vpr-mediated nuclear import of PICs
R-HSA-180534;Vpu mediated degradation of CD4
R-HSA-5620916;VxPx cargo-targeting to cilium
R-HSA-3238698;WNT ligand biogenesis and trafficking
R-HSA-5340573;WNT ligand secretion is abrogated by the PORCN inhibitor LGK974
R-HSA-201688;WNT mediated activation of DVL
R-HSA-5140745;WNT5A-dependent internalization of FZD2, FZD5 and ROR2
R-HSA-5099900;WNT5A-dependent internalization of FZD4
R-HSA-8848584;Wax biosynthesis
R-HSA-5545619;XAV939 inhibits tankyrase, stabilizing AXIN
R-HSA-381038;XBP1(S) activates chaperone genes
R-HSA-211981;Xenobiotics
R-HSA-2032785;YAP1- and WWTR1 (TAZ)-stimulated gene expression
R-HSA-1606322;ZBP1(DAI) mediated induction of type I IFNs
R-HSA-435368;Zinc efflux and compartmentalization by the SLC30 family
R-HSA-442380;Zinc influx into cells by the SLC39 gene family
R-HSA-435354;Zinc transporters
R-HSA-450302;activated TAK1 mediates p38 MAPK activation
R-HSA-2046104;alpha-linolenic (omega3) and linoleic (omega6) acid metabolism
R-HSA-2046106;alpha-linolenic acid (ALA) metabolism
R-HSA-1307965;betaKlotho-mediated ligand binding
R-HSA-191647;c-src mediated regulation of Cx43 function and closure of gap junctions
R-HSA-418457;cGMP effects
R-HSA-192869;cRNA Synthesis
R-HSA-203615;eNOS activation
R-HSA-203765;eNOS activation and regulation
R-HSA-72187;mRNA 3'-end processing
R-HSA-72086;mRNA Capping
R-HSA-75072;mRNA Editing
R-HSA-75064;mRNA Editing: A to I Conversion
R-HSA-72200;mRNA Editing: C to U Conversion
R-HSA-72172;mRNA Splicing
R-HSA-72163;mRNA Splicing - Major Pathway
R-HSA-72165;mRNA Splicing - Minor Pathway
R-HSA-429958;mRNA decay by 3' to 5' exoribonuclease
R-HSA-430039;mRNA decay by 5' to 3' exoribonuclease
R-HSA-165159;mTOR signalling
R-HSA-166208;mTORC1-mediated signalling
R-HSA-77286;mitochondrial fatty acid beta-oxidation of saturated fatty acids
R-HSA-77288;mitochondrial fatty acid beta-oxidation of unsaturated fatty acids
R-HSA-372708;p130Cas linkage to MAPK signaling for integrins
R-HSA-171007;p38MAPK events
R-HSA-69563;p53-Dependent G1 DNA Damage Response
R-HSA-69580;p53-Dependent G1/S DNA damage checkpoint
R-HSA-69610;p53-Independent DNA Damage Response
R-HSA-69613;p53-Independent G1/S DNA damage checkpoint
R-HSA-193704;p75 NTR receptor-mediated signalling
R-HSA-193670;p75NTR negatively regulates cell cycle via SC1
R-HSA-209543;p75NTR recruits signalling complexes
R-HSA-193697;p75NTR regulates axonogenesis
R-HSA-193639;p75NTR signals via NF-kB
R-HSA-111995;phospho-PLA2 pathway
R-HSA-4839743;phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex
R-HSA-6793080;rRNA modification in the mitochondrion
R-HSA-6790901;rRNA modification in the nucleus and cytosol
R-HSA-72312;rRNA processing
R-HSA-8868766;rRNA processing in the mitochondrion
R-HSA-8868773;rRNA processing in the nucleus and cytosol
R-HSA-191859;snRNP Assembly
R-HSA-2033515;"t(4;14) translocations of FGFR3"
R-HSA-379724;tRNA Aminoacylation
R-HSA-6787450;tRNA modification in the mitochondrion
R-HSA-6782315;tRNA modification in the nucleus and cytosol
R-HSA-72306;tRNA processing
R-HSA-6785470;tRNA processing in the mitochondrion
R-HSA-6784531;tRNA processing in the nucleus
R-HSA-199992;trans-Golgi Network Vesicle Budding
R-HSA-4839744;truncated APC mutants destabilize the destruction complex
R-HSA-192814;vRNA Synthesis
R-HSA-192905;vRNP Assembly
